student_id,age,gender,admission_grade,previous_education,semester_1_gpa,semester_2_gpa,semester_3_gpa,current_gpa,failed_courses,average_grade,attendance_rate,absences_count,late_submissions,library_visits,online_portal_logins,participation_score,extracurricular_activities,scholarship_status,financial_aid,distance_from_campus,accommodation_type,actual_dropout,dropout_risk
STU000350,25.0,Other,92.74074910488437,International,12.933050603452436,15.439854864232585,9.502820960415253,7.572777278630618,0,11.580791673592373,68.64279390314952,19,2,18,96,8.034637798570591,0,No,Yes,15.520245193556,Rented,1,High
STU000344,25.0,M,72.08892399542638,Private,8.513718262290988,17.390317481518217,18.223468014601142,11.294692155544633,0,12.890804525713255,,2,5,28,188,3.603896732352818,3,Yes,Yes,58.27289401842297,Home,0,
STU000279,23.0,M,92.87753239045662,Public,16.74327869677098,13.739952669079367,16.89895246884808,7.457686190898609,0,13.343465689557213,88.8117196521197,20,1,27,180,0.7047624277310849,1,No,No,52.18531553155479,Rented,1,Medium
STU000496,28.0,M,90.20458691074856,International,13.20882399390573,15.114523071290494,16.910545465315973,15.967474984203003,0,18.33945155656658,46.4116620384275,19,0,23,166,8.463914990952707,3,,Yes,18.063536785600856,Home,0,Medium
STU000458,21.0,M,67.54706422075893,Public,7.882193076179273,9.027929327583253,17.195288885593897,11.072537832666882,0,12.970117992577174,99.86762185107162,7,0,8,194,0.8296004145026659,3,Yes,No,12.183820641290312,Campus,0,Medium
STU000045,30.0,M,65.0882567679826,Private,7.5785524141790415,15.916809259894253,17.203761466608803,17.831390173100203,0,17.692992744278516,,20,2,14,27,8.774579909538744,0,Yes,Yes,29.0186166967869,Home,0,
STU000105,,M,73.24664965283887,Public,17.90887301324113,7.356747423857759,11.384751893396027,11.845387273221961,1,17.43516761710711,55.050225090557404,1,1,10,159,0.7647507077895777,0,Yes,Yes,19.162802710744607,Home,1,High
STU000400,18.0,F,66.71831817025966,International,16.4214850361405,13.702615611346747,13.366486883840459,13.604865215121102,0,11.940962454963934,44.00336114428524,18,6,18,155,2.09515160766776,1,Yes,Yes,55.720124892339406,Rented,1,Medium
STU000291,27.0,F,70.46828228078391,Public,9.393858763806575,10.228181385907021,17.04436829327497,19.393793131981727,0,19.040321643878137,45.39176323210124,10,9,22,67,4.753120955754188,4,Yes,No,8.163719526390683,Rented,0,Low
STU000018,20.0,M,87.41713285034481,International,16.773027751563433,16.535181657542193,17.783463091952378,11.43867864090669,3,14.35891071966256,86.50453684131485,17,0,28,85,6.614484326662823,4,No,No,44.86331988175151,Home,1,High
STU000476,32.0,F,86.35416981452474,Private,19.12159274323755,7.449072427241041,16.61258102631507,17.043113866405392,0,19.851457591125033,56.898417377279515,24,8,3,161,8.31377018036937,2,No,No,28.550788115664318,Campus,0,Medium
STU000135,26.0,F,79.32447564431354,International,8.048481192796995,9.352983490504569,12.663333515237,18.757352981848598,0,10.044161505459396,91.20627300204976,17,0,26,199,1.7518154384319296,4,Yes,No,35.74157936427128,Campus,0,Low
STU000459,21.0,M,71.50152423612111,Public,17.22651846569945,11.622223796821192,18.80154160245303,9.7062398063192,1,14.096872743947195,98.59987233094563,19,2,18,178,0.5372739471971555,3,Yes,Yes,35.75372214691579,Campus,1,Medium
STU000218,31.0,F,86.41282922909133,Private,14.073140907972212,16.082638937151227,18.260961786428865,8.107178614735291,3,15.228599460912953,78.46076817853498,13,6,3,189,3.097941682946761,0,Yes,Yes,57.98314717048944,Campus,1,High
STU000389,20.0,Other,77.53754776284086,Public,11.377342119452782,16.502339922248595,10.61706227817492,19.07752537886739,0,19.914871081175733,51.60528633956808,1,3,5,176,0.0872540281523615,1,Yes,No,7.176894147037441,Campus,0,Low
STU000495,18.0,M,60.398756144048804,International,16.018288232187054,17.521910233582293,8.40653698819301,14.325706187498758,0,11.633700843144272,68.9915664857636,1,5,29,174,6.7399591668494585,2,No,No,26.92541664835697,Rented,0,Medium
STU000016,29.0,M,63.39206141737919,Public,13.291122612005758,17.944830368969093,14.757804437873894,9.96957623147663,1,11.756937193999983,57.551068915608944,20,6,26,82,0.22425820555905251,4,Yes,No,12.823891139782667,Rented,1,High
STU000241,33.0,F,88.612242046354,International,9.331879910152777,12.863694721598392,19.354366628104692,10.628547797914349,0,11.438849028505533,50.773322814088615,1,5,10,40,3.281792794664684,2,Yes,Yes,34.70871880447373,Home,1,High
STU000070,25.0,F,66.43095903686914,International,18.6198466635229,19.33066147775763,18.560418566644216,19.15104569315588,0,12.308942755291966,58.91604925219967,22,3,22,23,4.096462075982494,3,Yes,Yes,58.59054477375039,Campus,0,Low
STU000223,20.0,F,84.27409054664227,International,19.00281181321207,8.645249791739143,8.571363254166044,12.629386263933934,2,14.390816879462086,78.57944196089036,23,6,9,105,6.915267419533669,2,Yes,Yes,9.994466779381106,Home,1,High
STU000096,20.0,F,94.80345881169728,Private,17.80041040311602,8.64282195884371,19.43926243191559,18.4496974564749,0,13.67490923297936,86.4048037435069,11,9,16,127,1.632809082590455,0,No,Yes,31.896826882647552,Home,0,Low
STU000409,32.0,M,86.24163941460225,International,16.2025966840906,12.698173059912104,19.65634446863651,12.780172761663007,0,13.444217695304403,40.953992155316044,17,0,5,153,4.216951149391254,0,No,No,26.852543008065147,Campus,1,Medium
STU000050,26.0,F,68.77383229951582,Private,7.466105242105429,9.797703229923771,10.67750500066465,18.109221991208777,0,17.83147754003838,80.61206540360362,8,9,15,34,6.4302794229691385,1,No,No,43.27752234563504,Campus,0,Low
STU000450,19.0,F,74.7071343887381,Private,14.127525130997757,7.417716162629148,17.618075675789143,13.78023568479474,0,12.913910379888751,63.829292785098104,24,4,26,104,4.678775729932402,2,No,No,23.427724610384757,Rented,0,Medium
STU000298,27.0,M,82.32217728565118,International,10.914640325673293,14.344073081713026,7.215627656440662,9.881770791611753,0,12.04985430992152,66.3768415960776,1,0,17,37,5.816688327324391,3,No,No,3.3456713033395946,Rented,1,Medium
STU000308,32.0,,94.4834213905568,Private,14.521430637378876,7.856027564317501,8.415475499500431,8.395582002588123,0,15.404122924137315,62.357316022322465,13,2,8,79,3.6242189048342057,1,No,No,43.51865055896109,Campus,1,High
STU000428,18.0,F,86.01452964385243,International,19.633007225809404,7.174339795522167,16.463314731548458,16.497880885729053,0,19.834070778441195,73.26991036882217,12,5,26,42,4.501834062717181,4,Yes,No,50.587205449852874,Campus,0,Low
STU000352,26.0,M,69.42874954444025,International,15.59550475579081,10.775401814673886,14.542153413759708,8.556147755609294,2,15.788506254458195,76.51903672029917,24,2,26,47,4.6721264377155585,3,No,Yes,40.613108107584,Home,1,High
STU000332,29.0,F,71.04874709163468,International,19.188885026252613,9.280143428314403,15.139786460979822,13.530353266514034,0,11.015470487961505,78.45378866378772,2,3,25,146,7.846817820619643,3,Yes,No,39.35313557194118,Campus,0,Medium
STU000327,29.0,M,82.47326231215561,Private,8.094734226609194,7.529584920623337,12.349354465543822,8.883830949015188,1,17.003471573481292,51.27083825670344,7,9,19,86,1.1247771283915164,2,,No,48.50275989791707,Home,1,High
STU000134,32.0,F,60.28148194446973,Public,18.819293191586382,14.44180723898975,18.351997828469422,14.549349160453781,0,11.575544594782546,54.44638450053709,12,4,8,62,1.1735557672469576,4,Yes,Yes,14.158819857179592,Campus,0,Medium
STU000331,32.0,F,93.93520150121044,Public,16.16853873114041,15.22339062469593,16.783067890772635,19.936042272633106,0,12.889378317468978,44.968909775036714,18,5,8,199,1.3884111132911414,1,Yes,Yes,34.72322082346344,Home,0,Low
STU000296,28.0,M,67.82732058753439,International,7.434182509034992,10.783060079374785,14.979876250834174,15.904172965193451,0,15.301523580613118,82.95667640274209,5,6,18,23,7.465795855020686,4,Yes,No,36.02156134813092,Home,0,Low
STU000015,23.0,Other,84.3216724360342,Public,10.877249392471427,9.141893183464818,13.062441190053388,16.986044073140327,3,19.954809367277925,70.29184200694114,22,7,12,155,3.2408325301939547,4,No,No,4.919936275612371,Rented,1,High
STU000233,20.0,F,85.08384220841911,International,11.86411523119478,7.255900720707976,18.331659895700597,10.032487364256356,0,12.487958715402442,87.43286672312072,23,2,18,40,9.59918795198292,0,Yes,No,27.08974617668057,Campus,0,Medium
STU000042,29.0,M,92.18957161887448,Public,17.03647477185525,17.820190530357173,10.139014908302672,12.027386788144728,0,13.989429408134537,45.26223663830542,2,9,12,169,4.72320038616206,2,,Yes,26.150644423778065,Rented,1,Medium
STU000311,20.0,M,71.4452202713781,Private,9.002512154461371,17.602895025219894,14.325575578124797,18.657976716537988,0,19.972968608532355,93.3501692290734,16,7,4,195,7.3916380812757705,4,Yes,No,42.48620962105758,Campus,0,Low
STU000041,25.0,F,64.52513555763856,Public,12.780683809111874,18.172591961882247,7.660687743308693,13.839115621766835,0,12.17543809485937,43.00032268688132,1,1,4,197,8.185238127552163,2,No,No,12.78989063634781,Rented,1,Medium
STU000293,23.0,M,69.92199689594212,Public,17.18902939490799,18.917449613190946,13.517140203079503,7.551768587983687,0,12.203594876106248,90.93222497919155,8,2,2,168,7.618243079189805,3,Yes,Yes,15.77324619205555,Rented,1,Medium
STU000204,19.0,F,68.46475422839188,International,9.840033408788106,14.99600186629567,19.64104270446414,19.902531125525098,0,17.542180253610585,46.55802445715726,8,5,4,121,2.936117025995669,3,Yes,Yes,14.25447256659525,Rented,0,Low
STU000383,27.0,M,83.33776901027142,Private,10.654827151554947,9.793576979795631,19.31132465896691,10.194816199787347,0,15.7324509920904,65.89393400198742,14,0,6,36,9.928110665331769,3,Yes,Yes,51.45465634833372,Campus,1,Medium
STU000111,,,91.05373198844211,International,13.931059608088134,18.48168932291867,11.112791103167737,14.268301138650832,0,17.721601240663055,83.07100259949422,10,8,22,77,7.177466857130198,3,No,No,24.199832606446268,Rented,0,Medium
STU000005,32.0,Other,78.97269485071807,International,9.146216312923652,11.597643344473703,13.547821471368842,12.57944281496511,0,16.793017392720728,65.56645741612151,14,9,1,180,0.5831913280920331,4,No,No,40.40186903947341,Campus,0,Medium
STU000426,30.0,M,81.57788112692441,Public,18.83012598504454,18.870258403823005,8.386551734956491,15.134694565870227,0,11.828250873260263,90.48820101771977,21,8,19,180,2.6744033977397166,3,,Yes,30.677781309565436,Home,0,Low
STU000053,28.0,M,92.35098351082823,International,14.342766732574127,9.83140508629796,11.636629915812193,15.042296662896856,0,17.701363376858232,60.17598963166181,20,7,4,23,0.999614233983741,0,No,Yes,3.4477269829030566,Campus,0,Medium
STU000122,24.0,F,92.62520626461414,Public,15.416042810480269,8.32941285211957,18.015919649677954,17.75393881350555,0,10.796319211166344,43.73780807696445,5,6,10,92,6.806595614413892,1,Yes,No,48.935925709836745,Home,0,Medium
STU000435,33.0,F,63.957698977482096,International,11.927755805750577,19.604815509822842,10.003309810077187,7.2191421797735265,2,10.142091203385323,81.63826930718596,11,9,22,36,6.371286473932889,1,Yes,No,42.114466008333835,Campus,1,High
STU000360,23.0,M,79.74031487264969,Private,17.754915311473404,17.298271148275674,9.428916114309414,13.11515441529955,0,12.919360650643183,48.92145694134827,7,6,16,65,6.336085171777509,4,No,Yes,53.90848696820229,Home,1,Medium
STU000275,23.0,M,88.1841605859194,International,9.573617556524121,10.941206891972277,8.85777879167109,14.289043332447948,0,12.397043095738333,92.09129073625678,1,8,11,117,1.0187624697497788,4,No,No,27.60424637671013,Home,0,Low
STU000360,23.0,M,79.74031487264969,Private,17.754915311473404,17.298271148275674,9.428916114309414,13.11515441529955,0,12.919360650643183,48.92145694134827,7,6,16,65,6.336085171777509,4,No,Yes,53.90848696820229,Home,1,Medium
STU000213,30.0,M,82.51426388561661,International,15.049259435676099,17.575104727250284,19.4299031212242,8.934585100615704,0,13.973226191662164,99.88923214487183,12,4,14,185,1.4248303441423849,3,No,No,12.207446086924294,Campus,0,Medium
STU000073,,M,81.70616299749199,Public,7.592984167702245,16.471339522428057,16.936343264571292,17.442121739542713,2,12.505545254749578,58.025356250747855,12,8,24,100,0.49966107211035227,1,No,No,47.281170116542896,Rented,1,High
STU000022,27.0,Other,81.06723683969454,International,11.485264767517933,9.166952143632775,11.174943037434712,8.261138568143604,0,16.995476706860536,94.41762760593731,23,5,3,199,2.0325221880579303,4,Yes,No,54.438716336059024,Rented,0,Medium
STU000282,,F,68.52247795514685,Public,8.831387968640806,12.132575446265719,19.46235362838101,16.951595874826186,0,17.022893981960667,57.125170034529894,13,1,0,159,3.2210255327657835,4,No,No,36.86575844074458,Home,0,Medium
STU000184,27.0,F,62.9124819956074,Private,19.462834306913322,10.329965628702663,18.77214356396145,13.538758695372715,0,15.170012327259084,54.94610152020613,11,8,22,125,3.74955056464245,2,Yes,Yes,27.727003093939295,Rented,0,Medium
STU000266,21.0,F,79.15181387934668,Private,12.246697174665938,9.01380947813462,14.973986534852326,16.99846502913083,0,14.082078142680416,56.83677571224538,10,8,4,158,5.58323284935252,2,No,No,1.7824729179427634,Home,0,Medium
STU000088,20.0,F,85.30301318262121,International,7.580346857972596,9.273225261421404,8.194511474436123,19.230049921382477,1,16.651080986614303,69.30014227344367,20,4,5,17,9.816087542734225,2,No,Yes,58.21324460821848,Campus,0,Medium
STU000098,28.0,F,90.8904062693307,International,13.150147242960085,17.480378382918886,17.738149920790175,11.926086764612393,0,19.882931384816793,,16,7,17,82,2.443965099497356,3,No,Yes,29.795864165528105,Rented,0,
STU000036,30.0,F,90.30135089079069,Private,18.999060529548153,14.266893144922406,18.78949876070918,9.717856559469794,3,18.182053106278083,85.55308197947699,12,4,2,88,3.3523974362822373,4,No,No,7.399493428750404,Home,1,High
STU000229,19.0,M,85.67086758721419,International,8.31340436755793,15.567889470478002,8.685745837401392,14.344704801654434,0,14.038942924506964,99.71416628186537,18,8,28,103,8.435754673196506,0,No,Yes,49.048905305501464,Home,0,Low
STU000392,32.0,F,71.71731590548656,International,12.845479099515462,14.076780630472971,14.810701029359727,9.576343077897496,0,18.03201650655634,75.51880418598948,21,8,17,186,8.129971168761006,3,No,Yes,50.38389213018585,Rented,1,Medium
STU000081,33.0,F,87.48405971780693,Private,7.080007235434771,19.509075091375863,19.287213917976178,16.213739887427977,0,19.090077195992322,91.9603914632193,16,3,16,157,2.6554884321725805,4,No,Yes,15.329342054797003,Campus,0,Low
STU000200,32.0,Other,66.12364293979856,Private,10.777037865149614,13.994148203181052,19.410391288206284,19.219534232109392,0,18.32108918357311,84.29164714489318,9,1,12,193,7.282865528236902,2,Yes,Yes,54.016590164152724,Rented,0,Low
STU000148,18.0,F,88.96947342609279,International,9.870449663856267,16.811690347788275,16.71438696650055,8.655737735054688,0,19.209076240748903,80.55466094173288,2,8,25,158,4.306448167417312,0,No,No,38.47970214930369,Home,1,Medium
STU000307,20.0,F,73.8541845341686,International,16.342036902596714,11.297208053220434,17.76040252589294,13.699477832715496,0,19.510682863771635,78.31713997161259,5,1,18,187,7.068158712191877,1,No,No,45.88296287015205,Home,0,Medium
STU000432,19.0,F,81.42768008311018,International,19.28394700264841,18.019857388627898,8.666553441890823,17.04633051966589,0,11.423922033879863,54.51574909111058,18,9,19,162,8.446027875061407,0,Yes,No,52.739350106951505,Home,0,Medium
STU000035,27.0,F,85.0731846691249,Public,14.882703196274493,9.267604059330115,16.77442149923982,9.135887871265034,1,19.317027366634676,92.96218402539769,11,2,0,102,0.7746335045197617,4,No,Yes,8.395705949337035,Campus,1,High
STU000009,29.0,M,89.97539205236419,Private,14.005216403892128,17.74920918329561,17.741660657299356,7.127910859493231,2,10.656988218445271,56.961993915585396,18,7,18,56,3.070643094966533,2,No,Yes,54.02321387935929,Rented,1,High
STU000103,31.0,F,60.42067258863874,Private,19.598412241745923,11.62555283163218,15.645717214292052,15.0544192221249,0,14.476908847744008,53.38667609479745,16,5,5,162,6.683379474118506,2,No,Yes,44.286101568757324,Campus,0,Medium
STU000411,29.0,F,74.61319607689566,Private,13.553603355047315,11.486753805157445,19.03181698911522,25.5,0,14.414507195235263,99.4492870179659,24,2,28,169,2.360127551236455,4,Yes,No,48.245409967695984,Campus,0,Low
STU000310,21.0,M,68.01734371463236,Public,13.057663532346627,16.433548242997006,16.575416179915145,19.158049043292785,0,17.281011759706608,88.87418971303421,0,0,20,76,1.8227703257852645,0,Yes,No,40.121495821278145,Rented,0,Low
STU000190,21.0,M,88.9363381601645,Public,17.409387980840535,9.691399760194033,17.005925872093666,11.22390127742458,0,18.84517735097834,62.34892958500387,15,2,20,39,6.858951953729935,2,,No,32.475295784503416,Home,1,Medium
STU000099,23.0,F,62.034175256267126,Private,8.406730464752451,9.404658420442175,9.410224261737689,8.08095475916709,0,16.588963107268942,95.5255268156165,1,6,0,42,0.008832580147697389,2,No,Yes,16.296173647246547,Home,0,Medium
STU000245,20.0,M,83.76395191723452,International,15.492917843892942,9.59768708768259,19.27629907191601,9.51891712579533,0,15.370522845204928,40.70625195883189,2,4,1,185,2.1153349806049127,2,No,No,22.401314688662758,Campus,1,High
STU000374,26.0,F,87.58045993547489,Private,13.428670450760908,12.926985108092286,7.850618091677429,11.416414073858697,0,11.876818320700668,95.80879336230117,11,8,6,19,1.0990479823912447,3,No,No,11.97563671055448,Home,0,Medium
STU000068,19.0,F,72.8747995829764,Public,15.03777995573766,12.553603717589375,9.347659465804082,18.295927062054723,1,14.86016793442709,66.93064440718405,23,7,4,53,1.2292525644607355,2,Yes,No,54.10444682468407,Home,0,Medium
STU000354,29.0,F,66.24387346991134,Private,16.302482428144916,16.260381873384656,17.513429888749286,13.352860001779625,2,11.197333985135044,42.898818048639555,11,2,18,41,4.911801747373673,3,Yes,Yes,37.43355904613734,Home,1,High
STU000116,23.0,F,80.27304608594216,Public,14.598697161470202,12.692445460430086,14.636393538877503,12.745519322816847,0,11.179942678362389,66.3018116558884,20,0,14,169,5.180947099229538,4,Yes,No,20.807041084146437,Rented,0,Medium
STU000244,25.0,F,89.51871775256355,Public,18.23822324793818,12.99813628460538,8.192230663792817,15.10540343245182,2,16.002485384209848,61.657180557955684,18,0,12,133,9.971890669396936,0,No,Yes,47.05051149321738,Home,1,High
STU000397,24.0,M,64.6375883707129,Private,8.99348277218504,14.467563767807693,13.144452470294265,19.41728541894348,1,18.838649639804032,79.47879674915805,12,5,26,122,8.33215310139801,4,Yes,No,6.258270801583974,Home,0,Low
STU000288,25.0,M,62.576012894564656,International,12.78687690275326,10.179871298280784,17.79069139668299,19.335135733338184,0,18.845641460487982,96.80429920700227,15,3,25,11,7.5336701120753276,1,No,Yes,7.255102097039144,Home,0,Low
STU000319,24.0,M,83.81950018049557,Public,7.564891368466271,7.828430917685745,8.885382055119841,7.308387804884092,0,14.250735156576507,,4,1,1,33,4.890091939276155,1,Yes,Yes,5.305357725076297,Rented,0,
STU000499,18.0,M,65.75658127418762,International,11.22073050966136,18.129560882920366,14.7820246105827,8.749620999022662,1,14.009416519938737,45.19891320575221,6,9,0,152,6.767543102115889,3,No,No,47.84937743725304,Home,1,High
STU000235,31.0,Other,77.44808648270093,International,9.340701889194449,14.224912957479685,9.3305704701492,11.42250407832788,1,12.373097161071442,40.9769349002206,12,0,25,83,3.58405104906369,3,No,Yes,26.116491783239255,Home,1,High
STU000406,,M,71.0581509919157,International,11.992961544899686,9.676945597228046,15.27206580645547,,0,13.51235441528745,99.78427334044449,4,5,7,157,6.362226938666817,4,No,No,25.23272688361551,Campus,0,
STU000059,28.0,F,84.0954435278612,International,12.852999289187885,13.884445306213987,17.653099093499797,25.5,0,10.337104979433247,62.14701382053366,21,7,13,165,7.893520570081478,4,Yes,Yes,21.77204898286194,Rented,0,Low
STU000494,18.0,,86.02639334180986,International,16.760530232619153,8.698754089960488,8.46081560737378,16.730013230501143,1,14.977510314569084,61.21816685766865,21,7,24,199,6.230461811278155,1,No,Yes,57.90225073913932,Home,0,Medium
STU000346,24.0,M,81.40914410269957,Public,11.543877596443874,9.214980903342981,9.2325629325995,14.267652230764956,0,11.257700739136146,51.91156843606854,18,9,1,161,1.920008532124453,2,No,Yes,40.22321819167595,Rented,0,Medium
STU000252,24.0,F,79.8177702415442,Public,17.05458143740012,12.743621209467925,15.974026540490817,14.390511538511408,0,16.288918743527685,73.77006737133803,21,8,0,38,5.630670406048055,2,Yes,Yes,31.29159064723253,Rented,0,Medium
STU000404,28.0,M,82.00826101609829,International,9.906836717641065,16.56105261100795,8.677142066562414,10.318017662103312,0,17.93450019025319,96.04597293749731,10,9,25,158,3.9770620191439834,3,No,No,6.996666797171301,Rented,0,Medium
STU000424,28.0,M,68.29380960054334,International,9.48010190233994,19.325981240398654,7.088913099779538,11.209591543260712,0,16.678784468341053,53.20256368365271,14,1,8,158,4.806341170472011,0,No,No,18.958864964278494,Home,1,Medium
STU000414,25.0,M,89.25069469485157,Public,12.35388670519192,10.469227539767287,12.989692335657097,12.019322639367157,0,19.961444763148737,82.76076884365231,17,0,29,18,9.455716563508389,3,Yes,No,45.19792959148147,Home,0,Medium
STU000224,32.0,M,71.01322605196691,International,16.94982367374518,16.93588576939775,14.416876726411843,13.40771657583004,2,18.77098207735372,98.96531415887523,0,4,3,71,8.791884779268234,1,No,Yes,40.906184943035,Home,1,Medium
STU000160,26.0,F,87.63792785894518,International,14.477134955066273,13.487158546709024,8.437757951626988,15.805191958464102,0,18.32757593117426,92.13426813721637,17,2,18,198,0.579607591645076,0,Yes,No,51.62100943678732,Home,0,Low
STU000222,26.0,M,67.05424377934517,Private,12.65121982682982,19.965540162923666,16.631085363485976,19.0722795936868,0,17.68534475082589,61.22206301440808,16,5,20,122,0.1947922051035922,2,No,No,48.057347093752995,Rented,0,Low
STU000131,,F,67.15176873028301,Private,10.521758352316438,8.80781647874594,11.465137918625784,9.171287042544929,2,10.986431218631264,97.42938915380759,23,3,2,192,3.082768754387714,4,No,Yes,52.93481652146051,Rented,1,High
STU000246,19.0,F,90.7445145084612,Public,19.96963193658896,13.041738414862667,18.868056136027633,15.883278540508806,0,17.672731784415916,79.93025680418677,20,4,12,51,6.148144972198897,0,Yes,Yes,44.64808150648222,Campus,0,Low
STU000315,27.0,M,67.23291985825999,Public,11.779447061543053,13.747991356486427,8.016388052917568,7.163083166889259,0,13.630091539489673,46.61658508651428,12,0,4,163,0.6186114093166162,1,No,No,21.42027864332528,Rented,1,High
STU000139,31.0,F,70.77147147396248,Private,14.436945488184719,15.349002629784607,14.496079017951413,7.542064894709401,0,17.41143941575853,58.21345864027344,18,2,20,186,1.0722690144965619,3,No,Yes,20.108273224535314,Rented,1,High
STU000114,28.0,F,73.63954813044555,Private,12.104939800918327,14.46257708259561,15.75558554497491,8.415955848950611,0,19.373863504978104,49.65918446804463,9,3,19,182,7.401966769120843,4,No,Yes,26.00546475380656,Home,1,High
STU000033,20.0,M,91.75040912037583,International,13.720939931139144,13.12250346680289,7.402732823668816,17.193688242113748,0,10.15147728709927,53.730475920037975,15,2,16,45,6.012876429596494,2,Yes,No,13.43151680605529,Campus,0,Medium
STU000173,22.0,,63.11398864568462,Public,14.550351006216829,13.443393176655299,15.613931059704026,7.998134719565235,3,12.695036292779031,76.94002288173257,7,5,9,69,0.9941319720210195,0,Yes,Yes,54.77720576589314,Rented,1,High
STU000197,34.0,F,60.53741107790477,Private,15.53746850446413,10.60212750535827,15.406672045426967,18.8993579130086,2,15.420763636764192,62.37805703278279,15,5,15,108,8.976186067261121,1,Yes,Yes,42.291147635515415,Home,1,Medium
STU000055,24.0,M,87.21759257200375,Private,10.97369145528306,19.005909634861904,18.869940305609276,12.167317919165772,0,18.423966112840365,73.91891439429972,17,3,11,88,5.6545853988498775,2,No,Yes,30.404844048450162,Campus,0,Medium
STU000172,22.0,M,78.06940665687225,Public,17.026299708873516,14.731884077930378,17.87841861945539,14.095447707778643,0,12.686511222219147,70.76099103950033,20,2,11,93,1.1048237253563542,1,,No,31.406836007270556,Rented,0,Medium
STU000091,25.0,M,73.56180798004475,Private,8.331647688281228,9.123441866388287,8.942888118882655,17.493902310504517,0,14.988993107962795,89.04946723977973,3,0,25,172,8.034981488211084,2,No,No,50.777060953799534,Home,0,Low
STU000313,29.0,M,74.36970897538482,Private,13.332105961457225,7.7958892088212774,12.728248083947562,18.182589461641804,0,18.567738848407764,58.57381704626218,9,2,21,65,3.7081571073656994,4,Yes,Yes,57.57073395000256,Campus,0,Low
STU000178,22.0,M,87.26028379395677,Public,15.771410095241562,11.386798752614524,10.053086648024294,18.46880019190548,0,17.596414570220063,73.71873091798965,13,3,13,88,4.324172738468418,2,No,No,13.492303079401008,Home,0,Low
STU000398,18.0,M,60.79610500417005,Public,8.281339824377154,16.04288554730016,7.498565076103718,17.834805199926294,0,19.22679458945996,40.26500234242439,14,1,16,48,7.381843850637797,1,Yes,Yes,7.0273107733297095,Campus,0,Medium
STU000140,18.0,M,69.5842061295495,Public,15.885076648974923,10.083647718791632,11.022586922629761,16.878365242100145,0,16.951796901163938,76.99617281608374,13,6,23,124,0.40840368669444516,2,Yes,No,6.685319511932022,Rented,0,Low
STU000094,34.0,M,65.79975710481789,Private,17.083445859574237,17.549014174975248,8.618969361119554,19.813677636294877,0,18.71054263456301,60.76950671709179,10,4,15,132,1.8291627897699425,2,Yes,Yes,37.076411224985826,Home,0,Low
STU000227,23.0,M,67.45863539858426,Private,12.59411088853255,8.532091002088578,15.302449273498484,14.293413389384764,0,11.854494980883306,60.13568624238976,4,2,2,164,7.336147940485667,2,No,No,4.436374520365405,Campus,0,Medium
STU000390,34.0,Other,65.37992043622286,Private,16.83713149241389,11.335374081729448,7.283114805134062,13.878668131142433,0,12.267915880160501,72.64729268011249,7,2,12,12,2.7856079204045026,0,,No,25.467007935071834,Home,0,Medium
STU000225,27.0,F,69.61684366431933,Public,15.31377593705882,9.821529625083164,13.199755717108808,11.153916647774645,0,17.691282636942866,83.24050659488935,0,2,19,95,1.1274620408837666,2,No,No,10.298974519126553,Home,0,Medium
STU000370,28.0,F,93.94560609354524,Private,16.77331782279089,19.085003933511295,14.623564897301076,12.16288025383149,0,10.857328043279756,43.63651258890008,19,0,8,41,1.1476488161810483,1,Yes,Yes,23.136027577858968,Campus,1,Medium
STU000150,34.0,F,91.16815337145361,Private,17.39369494019804,7.845646872259917,7.657532622125433,15.823259211786109,1,11.261136291648587,91.11527823384523,6,1,8,88,9.810514755543156,4,Yes,Yes,1.298553406820926,Rented,0,Medium
STU000132,26.0,M,72.43185778769838,Private,18.02788963259269,15.255989091952095,9.20729184386926,7.97004038601425,2,18.020922581313364,42.23035564511348,20,6,12,34,6.981367911363981,1,No,Yes,6.309122725775287,Rented,1,High
STU000238,23.0,M,77.59808441256416,Private,18.47737433158961,12.656889441405195,13.068990347873143,11.275632703129132,0,18.244642685613925,97.98416408981103,1,8,10,59,2.835496186873648,4,Yes,Yes,8.361756550795722,Home,0,Medium
STU000484,31.0,Other,78.05559892761188,Public,8.808467628269009,9.797535741736006,11.449931537547162,13.403324533049013,3,19.99643002381289,55.63997393277475,19,2,14,31,4.20111589192665,4,Yes,Yes,39.57531893226574,Rented,1,High
STU000442,24.0,F,84.10401311959447,Private,9.449179293433648,11.761639901913018,15.264407225770963,10.545038573898257,1,17.780481431216344,63.172061850201246,4,1,24,187,7.2625674482326605,4,No,No,31.769541988591126,Home,1,High
STU000177,27.0,F,86.65124941654433,Public,12.696983005353804,14.436793430607683,7.128895303575218,16.47466339584014,0,11.239499324675716,71.59905751943482,11,0,14,97,5.415895290336648,0,No,Yes,51.252570848771576,Campus,0,Low
STU000438,26.0,,67.76885651915619,International,18.382971268440382,19.839491467767463,14.167988077186227,19.222683760464207,0,15.278961699239057,69.13460638951608,23,7,13,117,1.646077350989965,0,Yes,Yes,15.153242693329297,Home,0,Low
STU000456,23.0,M,65.92487613731798,Private,9.362782445442509,11.379584360067456,11.434581495656268,15.392985904116724,0,13.520817251122109,71.04959502972423,9,6,11,156,0.3957726422656016,1,No,No,44.17310131370836,Home,0,Medium
